date_ym,ETHNIC_BEL,ETHNIC_UKR,ETHNIC_GER,ETHNIC_POL,ETHNIC_ARMENIAN,ETHNIC_GREEK,ETHNIC_JEWISH,ETHNIC_KABARDIN,ETHNIC_KALMYK,ETHNIC_CHINESE,ETHNIC_KOREAN,ETHNIC_LATVIAN,ETHNIC_LITHUANIAN,ETHNIC_OSSETIAN,ETHNIC_ESTONIAN,ETHNIC_TATAR,ETHNIC_CHECHEN,n
1938-12-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
1938-12-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
1938-12-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1938-12-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
1938-2-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31460
1938-2-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
1938-2-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,280
1938-2-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,645
1938-2-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15
1938-2-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114
1938-2-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1210
1938-2-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1938-2-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,319
1938-2-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,731
1938-2-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,28
1938-2-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,95
1938-2-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
1938-2-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,637
1938-2-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,118
1938-2-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,116
1938-2-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1903
1938-2-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1938-2-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1938-2-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458
1938-2-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1938-2-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1938-2-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1938-2-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2093
1938-2-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1938-2-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1938-2-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1938-2-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357
1938-2-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1938-2-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1938-3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21481
1938-3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
1938-3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,236
1938-3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,711
1938-3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
1938-3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
1938-3-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,121
1938-3-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,730
1938-3-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,202
1938-3-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,664
1938-3-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,33
1938-3-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81
1938-3-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,771
1938-3-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1938-3-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1938-3-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110
1938-3-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59
1938-3-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1809
1938-3-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1938-3-1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1938-3-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692
1938-3-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1938-3-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1938-3-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1938-3-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1938-3-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687
1938-3-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1938-3-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1938-3-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1938-3-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120
1938-3-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1938-4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12596
1938-4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
1938-4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,230
1938-4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,151
1938-4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
1938-4-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42
1938-4-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,216
1938-4-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,148
1938-4-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,460
1938-4-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
1938-4-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42
1938-4-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
1938-4-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,437
1938-4-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38
1938-4-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96
1938-4-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,574
1938-4-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1938-4-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1938-4-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512
1938-4-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774
1938-4-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1938-4-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1938-4-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580
1938-5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10380
1938-5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1938-5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,222
1938-5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85
1938-5-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
1938-5-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23
1938-5-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,117
1938-5-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,103
1938-5-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,119
1938-5-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72
1938-5-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1938-5-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,262
1938-5-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1938-5-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
1938-5-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,347
1938-5-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1938-5-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1938-5-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1938-5-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1938-5-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
1938-5-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1938-5-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576
1938-5-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
1938-5-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1938-5-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1938-6-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9578
1938-6-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
1938-6-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,212
1938-6-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,513
1938-6-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
1938-6-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82
1938-6-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,518
1938-6-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1938-6-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,134
1938-6-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,389
1938-6-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
1938-6-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23
1938-6-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1938-6-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,370
1938-6-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20
1938-6-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42
1938-6-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1388
1938-6-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1938-6-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1938-6-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1938-6-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1938-6-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920
1938-6-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1938-6-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1938-6-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505
1938-6-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1938-6-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806
1938-6-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1938-7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9079
1938-7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1938-7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,192
1938-7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,558
1938-7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54
1938-7-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,121
1938-7-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,635
1938-7-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84
1938-7-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,206
1938-7-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1938-7-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18
1938-7-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
1938-7-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,451
1938-7-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35
1938-7-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31
1938-7-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1647
1938-7-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5
1938-7-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1938-7-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515
1938-7-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1938-7-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1938-7-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611
1938-7-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1938-7-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1938-7-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126
1938-7-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1938-7-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1938-8-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6055
1938-8-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
1938-8-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,186
1938-8-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51
1938-8-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
1938-8-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44
1938-8-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,147
1938-8-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49
1938-8-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1090
1938-8-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22
1938-8-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1938-8-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,247
1938-8-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1938-8-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
1938-8-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
1938-8-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,475
1938-8-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1938-8-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
1938-8-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584
1938-8-1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1938-8-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696
1938-8-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1938-8-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1938-9-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4833
1938-9-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
1938-9-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121
1938-9-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50
1938-9-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
1938-9-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
1938-9-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56
1938-9-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45
1938-9-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,647
1938-9-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
1938-9-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
1938-9-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,129
1938-9-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
1938-9-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
1938-9-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147
1938-9-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
1938-9-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1938-9-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313
1938-9-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
1939-1-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099
1939-1-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24
1939-1-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
1939-1-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1939-1-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1939-1-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
1939-1-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
1939-1-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1939-1-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
1939-1-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1939-1-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33
1939-1-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1939-1-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1939-1-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
1939-1-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
1939-1-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
1939-10-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835
1939-10-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1939-10-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24
1939-10-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1939-10-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19
1939-10-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
1939-10-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
1939-10-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1939-10-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29
1939-10-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
1939-10-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1939-10-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100
1939-10-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19
1939-10-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1939-10-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,522
1939-10-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1939-10-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
1939-10-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421
1939-10-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1939-11-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623
1939-11-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
1939-11-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1939-11-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1939-11-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1939-11-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1939-11-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
1939-11-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24
1939-11-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1939-11-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56
1939-11-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1939-11-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,242
1939-11-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1939-11-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
1939-11-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188
1939-11-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1939-12-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620
1939-12-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
1939-12-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1939-12-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1939-12-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1939-12-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
1939-12-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1939-12-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
1939-12-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1939-12-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81
1939-12-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
1939-12-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,443
1939-12-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1939-12-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1939-12-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
1939-12-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472
1939-12-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1939-2-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000
1939-2-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30
1939-2-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
1939-2-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1939-2-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
1939-2-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1939-2-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
1939-2-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1939-2-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44
1939-2-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1939-2-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1939-2-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1939-2-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
1939-2-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
1939-2-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
1939-3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123
1939-3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
1939-3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1939-3-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1939-3-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
1939-3-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
1939-3-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1939-3-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35
1939-3-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1939-3-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1939-3-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27
1939-3-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1939-3-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
1939-3-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
1939-4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920
1939-4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
1939-4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1939-4-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1939-4-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
1939-4-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1939-4-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
1939-4-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
1939-4-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1939-4-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29
1939-4-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1939-4-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
